time_s,agent_id,x,y,base_speed,desired_speed,speed_factor,extinction_per_m
40.34,1,-3.5561591518645552,-0.045185316858629504,1.25,1.1490793201133145,0.9192634560906515,1.0
40.45,1,-3.429760431756898,-0.045146613515888355,1.25,1.1490793201133145,0.9192634560906515,1.0
40.55,1,-3.3148525044306307,-0.045111646950023836,1.25,1.1490793201133145,0.9192634560906515,1.0
40.66,1,-3.1884537844207994,-0.04507342363970825,1.25,1.1490793201133145,0.9192634560906515,1.0
40.77,1,-3.0620550644626885,-0.045035451450850174,1.25,1.1490793201133145,0.9192634560906515,1.0
40.88,1,-2.935656344556626,-0.044997730164764826,1.25,1.1490793201133145,0.9192634560906515,1.0
40.98,1,-2.8207484174147446,-0.0449636556306494,1.25,1.1490793201133145,0.9192634560906515,1.0
41.09,1,-2.694349697608975,-0.04492641274501973,1.25,1.1490793201133145,0.9192634560906515,1.0
41.2,1,-2.567950977856226,-0.04488942014409135,1.25,1.1490793201133145,0.9192634560906515,1.0
41.3,1,-2.453043050854567,-0.044856007522499124,1.25,1.1490793201133145,0.9192634560906515,1.0
41.41,1,-2.32664433120398,-0.04481949216787737,1.25,1.1490793201133145,0.9192634560906515,1.0
41.52,1,-2.2002456116074014,-0.04478322650695787,1.25,1.1490793201133145,0.9192634560906515,1.0
41.63,1,-2.073846892065175,-0.044747210342868805,1.25,1.1490793201133145,0.9192634560906515,1.0
41.73,1,-1.95893896525606,-0.04471468471802076,1.25,1.1490793201133145,0.9192634560906515,1.0
41.84,1,-1.8325402458185547,-0.044679144331061085,1.25,1.1490793201133145,0.9192634560906515,1.0
41.95,1,-1.7061415264364106,-0.04464385288659254,1.25,1.1490793201133145,0.9192634560906515,1.0
42.05,1,-1.5912335997737053,-0.04461198562466243,1.25,1.1490793201133145,0.9192634560906515,1.0
42.16,1,-1.464834880498225,-0.04457716892525445,1.25,1.1490793201133145,0.9192634560906515,1.0
42.27,1,-1.3384361612791313,-0.044542600641507384,1.25,1.1490793201133145,0.9192634560906515,1.0
42.38,1,-1.212037442116781,-0.04450828059871427,1.25,1.1490793201133145,0.9192634560906515,1.0
42.48,1,-1.0971295156550953,-0.04447729583120481,1.25,1.1490793201133145,0.9192634560906515,1.0
42.59,1,-0.9707307966020715,-0.04444344922971438,1.25,1.1490793201133145,0.9192634560906515,1.0
42.7,1,-0.8443320776068404,-0.04440985037964667,1.25,1.1490793201133145,0.9192634560906515,1.0
42.8,1,-0.7294241512979974,-0.04437952082517114,1.25,1.1490793201133145,0.9192634560906515,1.0
42.91,1,-0.6030254324141138,-0.04434639450854684,1.25,1.1490793201133145,0.9192634560906515,1.0
43.02,1,-0.4766267135890909,-0.04431351548183906,1.25,1.1490793201133145,0.9192634560906515,1.0
43.13,1,-0.3502279948233004,-0.04428088359292141,1.25,1.1490793201133145,0.9192634560906515,1.0
43.23,1,-0.23532006872429595,-0.044251432572518075,1.25,1.1490793201133145,0.9192634560906515,1.0
43.34,1,-0.10892135007262455,-0.044219272081808425,1.25,1.1490793201133145,0.9192634560906515,1.0
43.45,1,0.017477368518721302,-0.044187358305430635,1.25,1.1490793201133145,0.9192634560906515,1.0
43.55,1,0.1323852944581852,-0.044158559755398535,1.25,1.1490793201133145,0.9192634560906515,1.0
43.66,1,0.2587840129333059,-0.04412711659607358,1.25,1.1490793201133145,0.9192634560906515,1.0
43.77,1,0.38518273134698805,-0.0440959197562473,1.25,1.1490793201133145,0.9192634560906515,1.0
43.88,1,0.5115814496988444,-0.04406496910685751,1.25,1.1490793201133145,0.9192634560906515,1.0
43.98,1,0.626489375419281,-0.04403704568341233,1.25,1.1490793201133145,0.9192634560906515,1.0
44.09,1,0.7528880936520221,-0.04400656468797193,1.25,1.1490793201133145,0.9192634560906515,1.0
44.2,1,0.8792868118217974,-0.043976329527048545,1.25,1.1490793201133145,0.9192634560906515,1.0
44.3,1,0.9941947373757098,-0.043949056247257076,1.25,1.1490793201133145,0.9192634560906515,1.0
44.41,1,1.1205934554241728,-0.04391929008871577,1.25,1.1490793201133145,0.9192634560906515,1.0
44.52,1,1.2469921734085079,-0.04388976943808709,1.25,1.1490793201133145,0.9192634560906515,1.0
44.63,1,1.3733908913283108,-0.04386049418992911,1.25,1.1490793201133145,0.9192634560906515,1.0
44.73,1,1.4882988166536084,-0.043834093194688895,1.25,1.1490793201133145,0.9192634560906515,1.0
44.84,1,1.6146975344490822,-0.04380528616209155,1.25,1.1490793201133145,0.9192634560906515,1.0
44.95,1,1.7410962521788327,-0.04377672424526499,1.25,1.1490793201133145,0.9192634560906515,1.0
45.05,1,1.8560041773303149,-0.04375097149293661,1.25,1.1490793201133145,0.9192634560906515,1.0
45.16,1,1.9824028949334396,-0.043722877272991345,1.25,1.1490793201133145,0.9192634560906515,1.0
45.27,1,2.1088016124696267,-0.043695027912218395,1.25,1.1490793201133145,0.9192634560906515,1.0
45.38,1,2.2352003299384537,-0.043667423329429716,1.25,1.1490793201133145,0.9192634560906515,1.0
45.48,1,2.350108254851304,-0.043642540599470245,1.25,1.1490793201133145,0.9192634560906515,1.0
45.59,1,2.4765069721903514,-0.04361540310775327,1.25,1.1490793201133145,0.9192634560906515,1.0
45.7,1,2.6029056894607936,-0.04358851017845167,1.25,1.1490793201133145,0.9192634560906515,1.0
45.8,1,2.717813614192205,-0.04356427422806925,1.25,1.1490793201133145,0.9192634560906515,1.0
45.91,1,2.8442123313304646,-0.0435378480077954,1.25,1.1490793201133145,0.9192634560906515,1.0
46.02,1,2.9706110483988484,-0.04351166616535953,1.25,1.1490793201133145,0.9192634560906515,1.0
46.13,1,3.0970097653969133,-0.043485728644544884,1.25,1.1490793201133145,0.9192634560906515,1.0
46.23,1,3.2119176898792126,-0.04346236105055855,1.25,1.1490793201133145,0.9192634560906515,1.0
46.34,1,3.338316406741792,-0.04343688981932771,1.25,1.1490793201133145,0.9192634560906515,1.0
46.45,1,3.464715123532748,-0.043411662767440275,1.25,1.1490793201133145,0.9192634560906515,1.0
46.55,1,3.5796230478256263,-0.04338894094004314,1.25,1.1490793201133145,0.9192634560906515,1.0
46.66,1,3.7060217644785802,-0.043364179936560936,1.25,1.1490793201133145,0.9192634560906515,1.0
46.77,1,3.8324204810585796,-0.04333966300213807,1.25,1.1490793201133145,0.9192634560906515,1.0
46.88,1,3.958819197565159,-0.043315390106336615,1.25,1.1490793201133145,0.9192634560906515,1.0
46.98,1,4.073727121597945,-0.043293535584034745,1.25,1.1490793201133145,0.9192634560906515,1.0
47.09,1,4.20012583796306,-0.04326972850958872,1.25,1.1490793201133145,0.9192634560906515,1.0
47.2,1,4.326524554253386,-0.04324616540720652,1.25,1.1490793201133145,0.9192634560906515,1.0
47.3,1,4.441432478088384,-0.04322495610342318,1.25,1.1490793201133145,0.9192634560906515,1.0
47.41,1,4.567831194234607,-0.043201858726835816,1.25,1.1490793201133145,0.9192634560906515,1.0
47.52,1,4.694229910304643,-0.04317900528887234,1.25,1.1490793201133145,0.9192634560906515,1.0
47.63,1,4.820628626298007,-0.04315639578577948,1.25,1.1490793201133145,0.9192634560906515,1.0
47.73,1,4.935536549861391,-0.04313605337120632,1.25,1.1490793201133145,0.9192634560906515,1.0
47.84,1,5.061935265707014,-0.04311390956601283,1.25,1.1490793201133145,0.9192634560906515,1.0
47.95,1,5.1883339814745275,-0.04309200970757392,1.25,1.1490793201133145,0.9192634560906515,1.0
48.05,1,5.303241904831339,-0.043072312444704906,1.25,1.1490793201133145,0.9192634560906515,1.0
48.16,1,5.429640620448338,-0.04305087833954351,1.25,1.1490793201133145,0.9192634560906515,1.0
48.27,1,5.556039335985759,-0.04302968822739468,1.25,1.1490793201133145,0.9192634560906515,1.0
48.37,1,5.67094725913211,-0.043010636238620045,1.25,1.1490793201133145,0.9192634560906515,1.0
48.48,1,5.7973459745161815,-0.04298991200129737,1.25,1.1490793201133145,0.9192634560906515,1.0
48.59,1,5.9237446898191735,-0.0429694318381987,1.25,1.1490793201133145,0.9192634560906515,1.0
48.7,1,6.050143405040565,-0.042949195785421855,1.25,1.1490793201133145,0.9192634560906515,1.0
